ParticipantNo,D_t,W_t,R_t,Repetition,Trial,PressedTime,Hit
9,1.333333,0.2666667,0.4,2,227,0.8305,0
9,1,0.3,0.4,3,228,0.8061001,1
9,1.333333,0.2666667,0.4,16,229,0.9006002,0
9,1,0.3,0.4,8,230,0.8122001,1
9,1,0.3,0.4,15,231,0.7172,1
9,1,0.3,0.4,9,232,0.806,1
9,1,0.3,0.4,7,233,0.7505,1
9,1,0.2,0.4,10,234,0.757,1
9,1,0.3,0.4,14,235,0.8342999,1
9,1.333333,0.4,0.4,3,236,0.9605002,1
9,1,0.3,0.4,4,237,0.7878001,1
9,1,0.2,0.4,6,238,0.8566001,0
9,1,0.2,0.4,17,239,0.8674999,0
9,1,0.3,0.4,0,240,0.7545999,1
10,1,0.3,0.8,11,1,0.2834,1
10,1.333333,0.4,0.8,12,2,0.7333001,1
10,1,0.2,0.8,18,3,0.3834,1
10,1.333333,0.2666667,0.8,12,4,0.8164999,0
10,1.333333,0.4,0.8,2,5,0.7002001,1
10,1,0.2,0.8,16,6,0.4333,0
10,1,0.3,0.8,13,7,0.4166,1
10,1.333333,0.4,0.8,1,8,0.3332,0
10,1.333333,0.2666667,0.8,14,9,0.6,1
10,1.333333,0.2666667,0.8,16,10,0.6666002,1
10,1.333333,0.4,0.8,0,11,0.3498,0
10,1.333333,0.2666667,0.8,19,12,0.6497999,1
10,1.333333,0.2666667,0.8,2,13,0.7167001,1
10,1.333333,0.4,0.8,11,14,0.6987002,1
10,1.333333,0.4,0.8,6,15,0.7333002,1
10,1,0.3,0.8,3,16,0.5833999,0
10,1.333333,0.4,0.8,7,17,0.6312,1
10,1,0.2,0.8,1,18,0.4497,0
10,1.333333,0.4,0.8,15,19,0.5001,0
10,1.333333,0.4,0.8,18,20,0.5667,1
10,1.333333,0.2666667,0.8,10,21,0.3178,0
10,1.333333,0.4,0.8,3,22,0.4,0
10,1,0.3,0.8,16,23,0.4501,1
10,1,0.3,0.8,9,24,0.4667,1
10,1,0.3,0.8,2,25,0.467,1
10,1.333333,0.4,0.8,4,26,0.6500002,1
10,1.333333,0.2666667,0.8,8,27,0.7498,1
10,1.333333,0.2666667,0.8,11,28,0.667,1
10,1.333333,0.2666667,0.8,15,29,0.6831,1
10,1,0.2,0.8,2,30,0.4833,0
10,1.333333,0.2666667,0.8,7,31,0.4501,0
10,1,0.3,0.8,19,32,0.4166,1
10,1,0.3,0.8,5,33,0.4833999,1
10,1.333333,0.4,0.8,16,34,0.6335999,1
10,1.333333,0.2666667,0.8,3,35,0.7628002,1
10,1,0.2,0.8,9,36,0.4329,0
10,1,0.2,0.8,4,37,0.4333,0
10,1,0.2,0.8,0,38,0.3166,1
10,1,0.2,0.8,17,39,0.3331,1
10,1,0.2,0.8,10,40,0.4001,0
10,1,0.3,0.8,4,41,0.3501,1
10,1,0.2,0.8,3,42,0.3001,1
10,1,0.2,0.8,13,43,0.2833,1
10,1,0.3,0.8,0,44,0.3167,1
10,1.333333,0.4,0.8,13,45,0.1668,0
10,1,0.3,0.8,7,46,0.4332999,1
10,1,0.2,0.8,12,47,0.35,1
10,1,0.2,0.8,6,48,0.2999,1
10,1.333333,0.4,0.8,14,49,0.4164,0
10,1.333333,0.4,0.8,5,50,0.6665999,1
10,1,0.2,0.8,11,51,0.4836,0
10,1,0.2,0.8,5,52,0.35,1
10,1.333333,0.2666667,0.8,13,53,0.3668,0
10,1,0.3,0.8,15,54,0.3667,1
10,1,0.3,0.8,10,55,0.4333,1
10,1,0.2,0.8,15,56,0.3164,1
10,1,0.3,0.8,6,57,0.3999999,1
10,1.333333,0.4,0.8,8,58,0.06659999,0
10,1.333333,0.4,0.8,17,59,0.3834,0
10,1,0.3,0.8,12,60,0.4654,1
10,1.333333,0.2666667,0.8,0,61,0.4668,0
10,1.333333,0.2666667,0.8,4,62,0.6498,1
10,1.333333,0.2666667,0.8,9,63,0.5667001,1
10,1,0.3,0.8,18,64,0.4999,1
10,1,0.3,0.8,1,65,0.3333,1
10,1,0.3,0.8,14,66,0.4499,1
10,1.333333,0.4,0.8,9,67,0.4503,0
10,1.333333,0.4,0.8,10,68,0.5667,1
10,1.333333,0.2666667,0.8,5,69,0.6332,1
10,1.333333,0.2666667,0.8,17,70,0.6002001,1
10,1.333333,0.2666667,0.8,6,71,0.5667,1
10,1.333333,0.4,0.8,19,72,0.7665,1
10,1,0.3,0.8,8,73,0.4666,1
10,1,0.2,0.8,14,74,0.6834001,0
10,1,0.2,0.8,8,75,0.4392,0
10,1,0.2,0.8,7,76,0.4,1
10,1,0.3,0.8,17,77,0.35,1
10,1,0.2,0.8,19,78,0.3833,1
10,1.333333,0.2666667,0.8,18,79,0.3,0
10,1.333333,0.2666667,0.8,1,80,0.6665001,1
10,1.333333,0.4,0.6,5,81,0.5998,0
10,1,0.3,0.6,16,82,0.6663998,1
10,1,0.2,0.6,3,83,0.4665,1
10,1,0.3,0.6,12,84,0.6666001,1
10,1.333333,0.2666667,0.6,5,85,0.6666002,0
10,1,0.2,0.6,17,86,0.5500001,1
10,1.333333,0.2666667,0.6,11,87,0.7164,0
10,1,0.2,0.6,14,88,0.4999,1
10,1,0.2,0.6,0,89,0.4668,1
10,1,0.2,0.6,10,90,0.5165001,1
10,1.333333,0.4,0.6,7,91,0.8167,1
10,1.333333,0.4,0.6,3,92,0.8166,1
10,1,0.3,0.6,5,93,0.5334,1
10,1.333333,0.4,0.6,15,94,0.8331999,1
10,1,0.2,0.6,9,95,0.5168,1
10,1.333333,0.2666667,0.6,12,96,0.8331001,1
10,1,0.2,0.6,19,97,0.5167001,1
10,1.333333,0.4,0.6,12,98,0.7337002,1
10,1.333333,0.4,0.6,19,99,0.6634001,0
10,1.333333,0.4,0.6,11,100,0.8168002,1
10,1,0.3,0.6,15,101,0.6001,1
10,1.333333,0.2666667,0.6,2,102,0.9,1
10,1.333333,0.4,0.6,18,103,0.8833001,1
10,1.333333,0.4,0.6,6,104,0.8499001,1
10,1,0.2,0.6,11,105,0.5835,1
10,1.333333,0.2666667,0.6,16,106,0.7698001,1
10,1.333333,0.2666667,0.6,7,107,0.7225001,0
10,1,0.3,0.6,8,108,0.5833001,1
10,1.333333,0.4,0.6,16,109,0.7798001,1
10,1.333333,0.4,0.6,9,110,0.8497001,1
10,1,0.3,0.6,11,111,0.6832001,1
10,1,0.3,0.6,17,112,0.5002,1
10,1.333333,0.2666667,0.6,15,113,0.7999002,1
10,1,0.2,0.6,15,114,0.5333,1
10,1,0.3,0.6,14,115,0.5501001,1
10,1.333333,0.4,0.6,17,116,0.9164001,1
10,1.333333,0.4,0.6,10,117,0.6666999,0
10,1,0.2,0.6,5,118,0.5168,1
10,1.333333,0.2666667,0.6,10,119,0.8168002,1
10,1,0.3,0.6,7,120,0.5832,1
10,1.333333,0.2666667,0.6,8,121,0.6831,0
10,1,0.2,0.6,4,122,0.5332999,1
10,1.333333,0.2666667,0.6,13,123,0.7164,0
10,1.333333,0.2666667,0.6,0,124,0.8336001,1
10,1,0.2,0.6,16,125,0.5341,1
10,1,0.2,0.6,1,126,0.4833,1
10,1,0.3,0.6,4,127,0.4834,1
10,1.333333,0.2666667,0.6,6,128,0.5998001,0
10,1,0.3,0.6,2,129,0.5666001,1
10,1,0.3,0.6,1,130,0.4835,1
10,1.333333,0.2666667,0.6,3,131,0.8001001,1
10,1,0.2,0.6,12,132,0.5337,1
10,1.333333,0.4,0.6,2,133,0.8331002,1
10,1,0.3,0.6,13,134,0.5001,1
10,1.333333,0.2666667,0.6,18,135,0.7999003,1
10,1.333333,0.2666667,0.6,4,136,0.7167001,0
10,1,0.3,0.6,3,137,0.4669,1
10,1,0.2,0.6,8,138,0.5667,1
10,1,0.2,0.6,18,139,0.5501001,1
10,1,0.3,0.6,18,140,0.5164999,1
10,1,0.3,0.6,9,141,0.5831001,1
10,1.333333,0.4,0.6,8,142,0.9833999,1
10,1,0.2,0.6,2,143,0.5997,1
10,1.333333,0.2666667,0.6,17,144,0.9666002,1
10,1.333333,0.4,0.6,0,145,0.6498,0
10,1,0.3,0.6,6,146,0.5834,1
10,1.333333,0.4,0.6,14,147,0.8667001,1
10,1,0.2,0.6,13,148,0.5002,1
10,1.333333,0.2666667,0.6,1,149,0.8167,1
10,1.333333,0.2666667,0.6,19,150,0.6666001,0
10,1.333333,0.4,0.6,4,151,0.9165002,1
10,1,0.2,0.6,6,152,0.5667,1
10,1.333333,0.4,0.6,1,153,0.9332001,1
10,1,0.3,0.6,19,154,0.5834,1
10,1.333333,0.4,0.6,13,155,0.8167001,1
10,1,0.2,0.6,7,156,0.5334,1
10,1.333333,0.2666667,0.6,14,157,0.7166002,0
10,1,0.3,0.6,0,158,0.5499001,1
10,1.333333,0.2666667,0.6,9,159,0.9499999,1
10,1,0.3,0.6,10,160,0.5665,1
10,1.333333,0.4,0.4,12,161,1.0667,1
10,1,0.3,0.4,15,162,0.6668,1
10,1.333333,0.4,0.4,7,163,1.0833,1
10,1,0.3,0.4,10,164,0.8331001,1
10,1,0.3,0.4,8,165,0.7168,1
10,1,0.2,0.4,10,166,0.7168,1
10,1.333333,0.4,0.4,15,167,0.817,0
10,1,0.2,0.4,0,168,0.6167,1
10,1.333333,0.4,0.4,2,169,0.9500001,1
10,1,0.3,0.4,6,170,0.7666001,1
10,1.333333,0.2666667,0.4,15,171,1.0499,1
10,1,0.3,0.4,0,172,0.6832001,1
10,1,0.2,0.4,7,173,0.683,1
10,1.333333,0.2666667,0.4,11,174,1.1333,1
10,1,0.2,0.4,12,175,0.6335,1
10,1.333333,0.4,0.4,18,176,1.1333,1
10,1,0.3,0.4,12,177,0.7832001,1
10,1.333333,0.2666667,0.4,17,178,1.0001,1
10,1,0.3,0.4,5,179,0.5483,0
10,1.333333,0.4,0.4,14,180,1.05,1
10,1.333333,0.2666667,0.4,9,181,1.0332,1
10,1.333333,0.2666667,0.4,7,182,1.1498,1
10,1.333333,0.4,0.4,11,183,1.1168,1
10,1.333333,0.2666667,0.4,10,184,1.0331,1
10,1,0.2,0.4,11,185,0.7667001,1
10,1.333333,0.2666667,0.4,19,186,1.0666,1
10,1.333333,0.4,0.4,13,187,1.0501,1
10,1.333333,0.4,0.4,9,188,1.1,1
10,1,0.3,0.4,13,189,0.8667002,1
10,1,0.3,0.4,1,190,0.8998001,1
10,1,0.2,0.4,3,191,0.6498001,1
10,1,0.2,0.4,1,192,0.6998001,1
10,1,0.3,0.4,17,193,0.6666,1
10,1,0.2,0.4,15,194,0.6166001,1
10,1,0.3,0.4,9,195,0.6002001,1
10,1.333333,0.4,0.4,19,196,1.2654,1
10,1.333333,0.4,0.4,1,197,1.0331,1
10,1,0.2,0.4,9,198,0.7832,1
10,1.333333,0.4,0.4,4,199,1.366501,0
10,1,0.3,0.4,7,200,2.2002,0
10,1.333333,0.4,0.4,0,201,1.0833,1
10,1,0.2,0.4,17,202,0.7001001,1
10,1,0.2,0.4,6,203,0.6666,1
10,1,0.2,0.4,5,204,0.6999002,1
10,1.333333,0.2666667,0.4,3,205,1.0501,1
10,1,0.2,0.4,13,206,0.7504001,1
10,1.333333,0.4,0.4,10,207,1.0515,1
10,1.333333,0.2666667,0.4,13,208,0.9341002,1
10,1,0.3,0.4,18,209,0.6166,1
10,1.333333,0.4,0.4,17,210,0.7668,0
10,1.333333,0.4,0.4,8,211,0.8801999,0
10,1,0.2,0.4,2,212,0.8831,0
10,1.333333,0.4,0.4,3,213,1.0166,1
10,1.333333,0.2666667,0.4,0,214,1.1002,1
10,1.333333,0.2666667,0.4,18,215,1.0833,1
10,1.333333,0.4,0.4,6,216,1.0834,1
10,1,0.2,0.4,8,217,0.5833,0
10,1,0.2,0.4,4,218,0.6166,1
10,1,0.3,0.4,11,219,0.6500001,1
10,1.333333,0.2666667,0.4,4,220,1.0666,1
10,1.333333,0.2666667,0.4,2,221,1.1165,1
10,1,0.2,0.4,14,222,0.8334001,0
10,1.333333,0.4,0.4,5,223,1.416601,0
10,1.333333,0.2666667,0.4,5,224,1.1166,1
10,1.333333,0.2666667,0.4,14,225,1.0669,1
10,1,0.3,0.4,19,226,0.6832001,1
10,1.333333,0.2666667,0.4,12,227,1.1499,1
10,1.333333,0.4,0.4,16,228,1.0999,1
10,1,0.3,0.4,14,229,0.8664,1
10,1.333333,0.2666667,0.4,1,230,1.0333,1
10,1,0.2,0.4,16,231,0.7163001,1
10,1,0.3,0.4,3,232,0.6833,1
10,1,0.2,0.4,18,233,0.6499002,1
10,1,0.3,0.4,4,234,0.6336001,1
10,1.333333,0.2666667,0.4,6,235,0.9500002,1
10,1,0.2,0.4,19,236,0.6996002,1
10,1,0.3,0.4,2,237,1.0998,0
10,1,0.3,0.4,16,238,0.6998,1
10,1.333333,0.2666667,0.4,16,239,1.1334,1
10,1.333333,0.2666667,0.4,8,240,1.0169,1
11,1,0.2,0.4,5,1,0.7320001,1
11,1.333333,0.2666667,0.4,0,2,1.1645,1
11,1.333333,0.2666667,0.4,8,3,1.1697,1
11,1.333333,0.2666667,0.4,12,4,1.0759,1
11,1,0.3,0.4,2,5,0.9575999,0
11,1,0.2,0.4,9,6,0.7189999,1
11,1.333333,0.4,0.4,19,7,0.9613001,1
11,1,0.3,0.4,17,8,0.707,1
11,1.333333,0.4,0.4,2,9,1.198,1
11,1.333333,0.4,0.4,6,10,1.2408,1
11,1,0.3,0.4,9,11,0.7819999,1
11,1.333333,0.2666667,0.4,13,12,1.1209,1
11,1.333333,0.4,0.4,18,13,1.1192,1
11,1.333333,0.2666667,0.4,15,14,1.1921,1
11,1.333333,0.4,0.4,16,15,1.3471,0
11,1,0.2,0.4,0,16,0.8008999,0
11,1,0.3,0.4,15,17,0.9417,0
11,1.333333,0.4,0.4,1,18,0.9898999,1
11,1.333333,0.4,0.4,0,19,1.1958,1
11,1,0.2,0.4,15,20,0.7305,1
11,1,0.3,0.4,1,21,0.9568,0
11,1,0.3,0.4,7,22,0.9288,0
11,1.333333,0.4,0.4,9,23,0.5013,0
11,1.333333,0.4,0.4,4,24,1.1651,1
11,1,0.2,0.4,18,25,0.7186001,1
11,1,0.2,0.4,6,26,0.8878,0
11,1.333333,0.2666667,0.4,1,27,1.2238,0
11,1.333333,0.4,0.4,5,28,1.1665,1
11,1,0.3,0.4,19,29,0.7253999,1
11,1,0.3,0.4,16,30,0.8477001,1
11,1,0.3,0.4,5,31,0.9316999,0
11,1,0.2,0.4,12,32,0.7162,1
11,1.333333,0.2666667,0.4,11,33,0.9953999,1
11,1.333333,0.2666667,0.4,16,34,1.1126,1
11,1.333333,0.2666667,0.4,18,35,1.1363,1
11,1,0.2,0.4,8,36,0.9315999,0
11,1,0.2,0.4,11,37,0.6865001,1
11,1,0.2,0.4,3,38,2.8364,0
11,1.333333,0.2666667,0.4,19,39,0.9402001,1
11,1,0.3,0.4,13,40,0.6546,1
11,1.333333,0.4,0.4,3,41,0.9572001,1
11,1,0.3,0.4,8,42,0.8584,1
11,1.333333,0.2666667,0.4,10,43,1.1409,1
11,1,0.2,0.4,2,44,0.6902999,1
11,1.333333,0.4,0.4,14,45,1.0436,1
11,1.333333,0.2666667,0.4,7,46,1.1096,1
11,1.333333,0.2666667,0.4,2,47,0.7489,0
11,1,0.2,0.4,16,48,0.2565,0
11,1,0.2,0.4,14,49,0.8338,0
11,1,0.3,0.4,3,50,0.7260001,1
11,1,0.2,0.4,7,51,0.8359,0
11,1,0.2,0.4,13,52,0.4987,0
11,1.333333,0.4,0.4,12,53,1.1856,1
11,1,0.2,0.4,1,54,0.7664999,1
11,1,0.2,0.4,17,55,0.7237001,1
11,1,0.3,0.4,18,56,0.7152001,1
11,1.333333,0.4,0.4,11,57,1.2402,1
11,1.333333,0.4,0.4,17,58,1.1508,1
11,1,0.2,0.4,19,59,0.8787,0
11,1.333333,0.2666667,0.4,6,60,1.2492,0
11,1,0.3,0.4,14,61,0.8891999,1
11,1,0.3,0.4,12,62,0.793,1
11,1,0.3,0.4,10,63,0.6820999,1
11,1,0.3,0.4,0,64,0.7828001,1
11,1.333333,0.2666667,0.4,5,65,0.9316,0
11,1.333333,0.2666667,0.4,3,66,1.0008,1
11,1,0.2,0.4,4,67,0.6917,1
11,1.333333,0.4,0.4,13,68,0.7897,0
11,1.333333,0.2666667,0.4,9,69,0.9958,1
11,1.333333,0.4,0.4,8,70,1.2089,1
11,1.333333,0.4,0.4,15,71,1.1005,1
11,1,0.3,0.4,4,72,0.9953,0
11,1,0.2,0.4,10,73,0.7506,1
11,1.333333,0.2666667,0.4,14,74,1.2029,0
11,1.333333,0.2666667,0.4,4,75,0.7605,0
11,1.333333,0.2666667,0.4,17,76,1.2254,0
11,1,0.3,0.4,6,77,0.7333,1
11,1.333333,0.4,0.4,7,78,1.2473,1
11,1,0.3,0.4,11,79,0.6377,1
11,1.333333,0.4,0.4,10,80,0.8814,0
11,1.333333,0.2666667,0.8,5,81,0.7922001,1
11,1.333333,0.4,0.8,11,82,0.4682,0
11,1.333333,0.2666667,0.8,1,83,0.6429,1
11,1.333333,0.4,0.8,8,84,0.5581999,1
11,1.333333,0.4,0.8,6,85,0.7286,1
11,1.333333,0.4,0.8,19,86,0.8635,1
11,1,0.2,0.8,6,87,0.4439,0
11,1.333333,0.2666667,0.8,10,88,0.7185,1
11,1.333333,0.2666667,0.8,9,89,0.5589,1
11,1.333333,0.4,0.8,5,90,0.8628,1
11,1,0.3,0.8,10,91,0.4956,1
11,1.333333,0.4,0.8,16,92,0.3976001,0
11,1,0.3,0.8,0,93,0.432,1
11,1,0.2,0.8,1,94,0.449,0
11,1.333333,0.2666667,0.8,6,95,0.4628,0
11,1.333333,0.2666667,0.8,19,96,0.4755,0
11,1.333333,0.4,0.8,1,97,0.7922,1
11,1.333333,0.4,0.8,3,98,0.4828,0
11,1.333333,0.2666667,0.8,2,99,0.7670001,1
11,1,0.3,0.8,15,100,0.619,0
11,1,0.2,0.8,19,101,0.5771,0
11,1.333333,0.2666667,0.8,4,102,0.4243,0
11,1,0.2,0.8,16,103,0.7140999,0
11,1,0.2,0.8,15,104,0.4662,0
11,1.333333,0.2666667,0.8,12,105,0.3021,0
11,1,0.3,0.8,19,106,0.5048999,0
11,1.333333,0.2666667,0.8,14,107,0.4584,0
11,1,0.3,0.8,18,108,0.4619,1
11,1.333333,0.2666667,0.8,0,109,0.4175,0
11,1,0.3,0.8,8,110,0.4035,1
11,1.333333,0.4,0.8,9,111,0.1332,0
11,1,0.2,0.8,8,112,0.5026,0
11,1.333333,0.2666667,0.8,7,113,0.7287,1
11,1,0.3,0.8,6,114,0.4587,1
11,1,0.2,0.8,0,115,0.3876,1
11,1,0.3,0.8,14,116,0.4845,1
11,1.333333,0.2666667,0.8,17,117,0.4805,0
11,1,0.3,0.8,17,118,0.5287001,0
11,1.333333,0.4,0.8,10,119,0.4459,0
11,1,0.3,0.8,3,120,0.5494,0
11,1.333333,0.4,0.8,7,121,0.4619,0
11,1,0.3,0.8,5,122,0.4579,1
11,1.333333,0.2666667,0.8,13,123,0.5325,0
11,1,0.3,0.8,12,124,0.4612,1
11,1.333333,0.2666667,0.8,16,125,0.5555,1
11,1.333333,0.2666667,0.8,8,126,0.6418,1
11,1,0.2,0.8,14,127,0.5337,0
11,1,0.3,0.8,11,128,0.4636,1
11,1,0.3,0.8,16,129,0.4326999,1
11,1.333333,0.4,0.8,4,130,0.4847,0
11,1,0.3,0.8,13,131,0.6005,0
11,1.333333,0.4,0.8,15,132,0.437,0
11,1,0.2,0.8,3,133,0.5416,0
11,1,0.2,0.8,9,134,0.4821,0
11,1,0.2,0.8,13,135,0.4364,0
11,1,0.2,0.8,17,136,0.5501999,0
11,1,0.2,0.8,7,137,0.3662,1
11,1,0.2,0.8,18,138,0.4437,0
11,1.333333,0.2666667,0.8,3,139,0.3605,0
11,1.333333,0.4,0.8,18,140,0.4047,0
11,1,0.2,0.8,11,141,0.3577,1
11,1,0.3,0.8,4,142,0.4216,1
11,1.333333,0.4,0.8,17,143,0.0759,0
11,1,0.2,0.8,10,144,0.4233,0
11,1.333333,0.2666667,0.8,18,145,0.4727,0
11,1,0.2,0.8,5,146,0.3387,1
11,1.333333,0.4,0.8,12,147,0.7422001,1
11,1.333333,0.2666667,0.8,11,148,0.7675,1
11,1.333333,0.4,0.8,14,149,0.8956001,1
11,1,0.3,0.8,1,150,0.4462,1
11,1,0.3,0.8,7,151,0.4342,1
11,1,0.2,0.8,2,152,0.4006,0
11,1,0.3,0.8,2,153,0.6562001,0
11,1,0.3,0.8,9,154,0.4058,1
11,1.333333,0.4,0.8,2,155,0.4229,0
11,1,0.2,0.8,12,156,0.3972,1
11,1.333333,0.4,0.8,0,157,0.1865,0
11,1.333333,0.4,0.8,13,158,0.4859,0
11,1.333333,0.2666667,0.8,15,159,0.7847,1
11,1,0.2,0.8,4,160,0.5882,0
11,1.333333,0.4,0.6,0,161,0.9248,1
11,1,0.2,0.6,4,162,0.5563,1
11,1,0.3,0.6,6,163,0.5986,1
11,1,0.2,0.6,18,164,0.613,0
11,1.333333,0.2666667,0.6,12,165,0.4823,0
11,1,0.3,0.6,15,166,0.5546,1
11,1,0.3,0.6,16,167,0.6443999,1
11,1,0.2,0.6,7,168,0.6731,0
11,1.333333,0.4,0.6,15,169,0.9465001,1
11,1,0.3,0.6,13,170,0.5078,1
11,1,0.2,0.6,10,171,0.5139,1
11,1,0.2,0.6,16,172,0.5122,1
11,1,0.2,0.6,3,173,0.4764,1
11,1.333333,0.4,0.6,17,174,0.9583,1
11,1.333333,0.4,0.6,13,175,0.8462,1
11,1,0.3,0.6,11,176,0.6253999,1
11,1.333333,0.4,0.6,14,177,0.9076999,1
11,1,0.2,0.6,9,178,0.7493001,0
11,1,0.3,0.6,9,179,0.5169001,1
11,1.333333,0.2666667,0.6,19,180,1.0034,0
11,1.333333,0.2666667,0.6,4,181,0.9719999,1
11,1,0.2,0.6,5,182,0.5086,1
11,1.333333,0.4,0.6,3,183,1.1007,1
11,1,0.2,0.6,15,184,0.6562001,0
11,1,0.3,0.6,18,185,0.4241,1
11,1,0.3,0.6,0,186,0.8087,0
11,1,0.3,0.6,8,187,0.4261,1
11,1.333333,0.2666667,0.6,14,188,0.4592,0
11,1.333333,0.2666667,0.6,6,189,0.6785,0
11,1.333333,0.2666667,0.6,0,190,0.6363,0
11,1,0.3,0.6,1,191,0.7124,0
11,1.333333,0.4,0.6,8,192,0.9428001,1
11,1.333333,0.2666667,0.6,11,193,0.9974999,1
11,1.333333,0.2666667,0.6,5,194,0.7443999,1
11,1.333333,0.2666667,0.6,3,195,0.6244,0
11,1,0.3,0.6,10,196,0.5961999,1
11,1.333333,0.4,0.6,7,197,0.8292,1
11,1,0.2,0.6,19,198,0.6698999,0
11,1,0.3,0.6,19,199,0.6709999,1
11,1.333333,0.4,0.6,18,200,0.8301001,1
11,1,0.2,0.6,12,201,0.6293,0
11,1,0.2,0.6,11,202,0.4938,1
11,1,0.2,0.6,1,203,0.5472,1
11,1.333333,0.4,0.6,10,204,0.9506,1
11,1.333333,0.4,0.6,11,205,0.8501999,1
11,1,0.2,0.6,2,206,0.6868,0
11,1,0.3,0.6,12,207,0.5471001,1
11,1.333333,0.4,0.6,6,208,0.6729,0
11,1.333333,0.2666667,0.6,16,209,1.0238,0
11,1,0.3,0.6,2,210,0.5991001,1
11,1.333333,0.2666667,0.6,8,211,0.8892999,1
11,1,0.2,0.6,6,212,0.5697,1
11,1,0.3,0.6,5,213,0.6682,1
11,1.333333,0.4,0.6,4,214,0.8485,1
11,1.333333,0.4,0.6,9,215,0.7449999,1
11,1,0.2,0.6,17,216,0.5839,1
11,1,0.3,0.6,17,217,0.4979,1
11,1,0.3,0.6,7,218,0.6264001,1
11,1.333333,0.2666667,0.6,10,219,0.6473,0
11,1.333333,0.2666667,0.6,9,220,0.5727,0
11,1.333333,0.2666667,0.6,1,221,0.9354999,1
11,1,0.2,0.6,0,222,0.8295,0
11,1.333333,0.4,0.6,19,223,0.6101001,0
11,1.333333,0.4,0.6,1,224,0.6359,0
11,1.333333,0.2666667,0.6,18,225,0.7496,1
11,1,0.3,0.6,14,226,0.6106,1
11,1.333333,0.2666667,0.6,7,227,0.6064001,0
11,1.333333,0.2666667,0.6,17,228,0.9305001,1
11,1.333333,0.2666667,0.6,15,229,0.8268001,1
11,1,0.2,0.6,8,230,0.4981,1
11,1,0.3,0.6,3,231,0.536,1
11,1.333333,0.4,0.6,5,232,0.6395,0
11,1,0.3,0.6,4,233,0.5748,1
11,1.333333,0.4,0.6,16,234,0.9912001,1
11,1.333333,0.4,0.6,12,235,0.9146,1
11,1,0.2,0.6,14,236,0.6002,0
11,1.333333,0.2666667,0.6,13,237,1.0194,0
11,1,0.2,0.6,13,238,0.5958,1
11,1.333333,0.2666667,0.6,2,239,0.4916,0
11,1.333333,0.4,0.6,2,240,0.9117001,1
12,1.333333,0.4,0.4,4,1,1.0993,1
12,1,0.2,0.4,2,2,0.7636,1
12,1.333333,0.4,0.4,6,3,0.9546002,1
12,1.333333,0.2666667,0.4,17,4,0.87,0
12,1.333333,0.4,0.4,5,5,1.0837,1
12,1,0.2,0.4,0,6,0.8134,0
12,1,0.3,0.4,0,7,0.8275,1
12,1,0.3,0.4,6,8,0.7249,1
12,1.333333,0.4,0.4,16,9,1.0046,1
12,1.333333,0.2666667,0.4,19,10,1.0338,1
12,1.333333,0.4,0.4,2,11,0.9408,1
12,1.333333,0.4,0.4,1,12,1.0585,1
12,1.333333,0.4,0.4,13,13,0.9694999,1
12,1,0.2,0.4,5,14,0.7519999,1
12,1.333333,0.2666667,0.4,9,15,1.0963,1
12,1,0.3,0.4,17,16,0.7552999,1
12,1,0.3,0.4,4,17,0.7267001,1
12,1,0.2,0.4,3,18,0.8065,0
12,1.333333,0.2666667,0.4,3,19,0.8261,0
12,1,0.2,0.4,11,20,0.8897999,0
12,1,0.3,0.4,9,21,0.6811,1
12,1,0.3,0.4,2,22,0.7613999,1
12,1.333333,0.4,0.4,19,23,0.9092,0
12,1,0.2,0.4,6,24,0.7936,1
12,1.333333,0.2666667,0.4,13,25,1.0261,1
12,1,0.3,0.4,18,26,0.6779,1
12,1,0.3,0.4,7,27,0.9035,0
12,1.333333,0.4,0.4,0,28,0.7685,0
12,1.333333,0.4,0.4,11,29,1.0045,1
12,1,0.3,0.4,14,30,0.8935999,1
12,1,0.2,0.4,9,31,0.7706,1
12,1.333333,0.4,0.4,10,32,0.7449,0
12,1,0.3,0.4,8,33,0.761,1
12,1.333333,0.4,0.4,14,34,1.0993,1
12,1,0.2,0.4,10,35,0.8818001,0
12,1.333333,0.2666667,0.4,0,36,0.9685,1
12,1.333333,0.2666667,0.4,7,37,0.8972,0
12,1,0.2,0.4,8,38,0.8955,0
12,1.333333,0.2666667,0.4,15,39,0.9281,0
12,1,0.3,0.4,5,40,0.6586,1
12,1,0.3,0.4,11,41,0.8186001,1
12,1,0.3,0.4,19,42,0.7287,1
12,1,0.2,0.4,4,43,0.8243,0
12,1.333333,0.2666667,0.4,12,44,0.8141,0
12,1,0.3,0.4,12,45,0.8065001,1
12,1,0.2,0.4,14,46,0.8383,0
12,1.333333,0.2666667,0.4,4,47,0.5839,0
12,1,0.2,0.4,12,48,0.6567,1
12,1,0.2,0.4,15,49,0.8457999,0
12,1.333333,0.2666667,0.4,5,50,0.7664,0
12,1,0.3,0.4,1,51,0.6416,1
12,1.333333,0.2666667,0.4,8,52,0.9479998,1
12,1.333333,0.4,0.4,12,53,1.082,1
12,1,0.3,0.4,15,54,0.7706,1
12,1,0.3,0.4,10,55,0.7802,1
12,1,0.3,0.4,16,56,0.7903001,1
12,1.333333,0.4,0.4,18,57,1.0356,1
12,1.333333,0.2666667,0.4,18,58,1.0256,1
12,1,0.2,0.4,7,59,0.8048998,0
